Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay(1),Firefox 67.0,,2019-07-25 16:11:41,2019-07-25 16:11:42,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceInserted""), ""source tested"")",Firefox 67.0,,2019-07-25 16:11:42,2019-07-25 16:11:42,0.071s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:42,2019-07-25 16:11:43,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNameInserted""), ""4578124512"")",Firefox 67.0,,2019-07-25 16:11:43,2019-07-25 16:11:43,0.077s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:43,2019-07-25 16:11:44,1.000s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/RelationInserted""), ""fath"")",Firefox 67.0,,2019-07-25 16:11:44,2019-07-25 16:11:44,0.049s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:44,2019-07-25 16:11:45,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DepartmentSelected""), ""6"", false)",Firefox 67.0,,2019-07-25 16:11:45,2019-07-25 16:11:45,0.299s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:45,2019-07-25 16:11:46,1.001s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DoctorSelected""), ""3"", false)",Firefox 67.0,,2019-07-25 16:11:46,2019-07-25 16:11:47,0.281s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:47,2019-07-25 16:11:48,1.001s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/NationalitySelected""), ""2"", false)",Firefox 67.0,,2019-07-25 16:11:48,2019-07-25 16:11:48,0.297s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:48,2019-07-25 16:11:49,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmiratesIDInserted""), residenceid, CONTINUE_ON_FAILURE)",Firefox 67.0,,2019-07-25 16:11:49,2019-07-25 16:11:49,0.096s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:49,2019-07-25 16:11:50,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDClick""), ""3"", false)",Firefox 67.0,,2019-07-25 16:11:50,2019-07-25 16:11:50,0.313s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:50,2019-07-25 16:11:51,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDInserted""), ""230232421"")",Firefox 67.0,,2019-07-25 16:11:51,2019-07-25 16:11:51,0.033s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:51,2019-07-25 16:11:52,1.001s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneClick""))",Firefox 67.0,,2019-07-25 16:11:52,2019-07-25 16:11:53,0.255s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:53,2019-07-25 16:11:54,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneSelected""))",Firefox 67.0,,2019-07-25 16:11:54,2019-07-25 16:11:54,0.270s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:54,2019-07-25 16:11:55,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneInserted""), ""231789512"")",Firefox 67.0,,2019-07-25 16:11:55,2019-07-25 16:11:55,0.081s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:55,2019-07-25 16:11:56,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PostalCodeInserted""), ""235687451"")",Firefox 67.0,,2019-07-25 16:11:56,2019-07-25 16:11:56,0.086s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:56,2019-07-25 16:11:57,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MothernameInserted""), ""mom"")",Firefox 67.0,,2019-07-25 16:11:57,2019-07-25 16:11:57,0.074s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNumInserted""), ""125658748"")",Firefox 67.0,,2019-07-25 16:11:57,2019-07-25 16:11:57,0.074s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:57,2019-07-25 16:11:58,1.000s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/RegistrationtypeSelected""), ""Normal"", false)",Firefox 67.0,,2019-07-25 16:11:58,2019-07-25 16:11:58,0.277s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:11:58,2019-07-25 16:11:59,1.003s,PASSED
"click(findTestObject(""insregistration/span_No""))",Firefox 67.0,,2019-07-25 16:11:59,2019-07-25 16:12:00,0.256s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:12:00,2019-07-25 16:12:01,1.001s,PASSED
"selectOptionByLabel(findTestObject(""cashregister/Page_eClinicUserAdministrator/li_Yes1""), ""Yes"", false)",Firefox 67.0,,2019-07-25 16:12:01,2019-07-25 16:12:01,0.203s,FAILED
